Species,Plot,Year,Date,Subplot,n.seed.inf,n.ind,Treat.Code,p.viable
Calycadenia pauciflora,87,2017,8/20/17,No Grass,5,3,D,0.4575
Calycadenia pauciflora,87,2017,8/20/17,No Grass,5,5,D,0.4575
Calycadenia pauciflora,87,2017,8/20/17,No Grass,4,6,D,0.4575
Calycadenia pauciflora,87,2017,8/20/17,No Grass,4,7,D,0.4575
Calycadenia pauciflora,87,2017,8/20/17,No Grass,3,9,D,0.4575
Calycadenia pauciflora,87,2017,8/20/17,No Grass,1,10,D,0.4575
Calycadenia pauciflora,87,2017,8/20/17,No Grass,5,4,D,0.4575
Clarkia purpurea,87,2017,6/27/17,No Grass,0,1,D,0.342727273
Clarkia purpurea,87,2017,6/27/17,No Grass,36,3,D,0.342727273
Clarkia purpurea,87,2017,6/27/17,No Grass,5,2,D,0.342727273
Hemizonia congesta,87,2017,9/18/17,No Grass,2.6,1,D,0.479375
Hemizonia congesta,87,2017,9/18/17,No Grass,2.6,3,D,0.479375
Hemizonia congesta,87,2017,9/18/17,No Grass,2.6,4,D,0.479375
Hemizonia congesta,87,2017,9/18/17,No Grass,2.6,5,D,0.479375
Hemizonia congesta,87,2017,9/18/17,No Grass,2.6,2,D,0.479375
Lasthenia californica,87,2017,5/15/17,No Grass,61,16,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,18,14,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,34,15,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,42,3,D,0.973557692
Lasthenia californica,87,2017,6/27/17,No Grass,27,1,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,34,12,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,5,13,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,51,2,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,38,9,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,44,10,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,38,11,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,14,4,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,36,5,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,39,6,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,36,7,D,0.973557692
Lasthenia californica,87,2017,5/15/17,No Grass,19,8,D,0.973557692
Agoseris heterophylla,89,2017,5/15/17,Grass,0,12,D,0.954436451
Agoseris heterophylla,89,2017,6/27/17,Grass,43,11,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,Grass,18,4,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,Grass,23,2,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,Grass,25,3,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,Grass,31,1,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,Grass,23,5,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,Grass,36,6,D,0.954436451
Agoseris heterophylla,89,2017,6/27/17,Grass,18,8,D,0.954436451
Agoseris heterophylla,89,2017,6/27/17,Grass,79,7,D,0.954436451
Agoseris heterophylla,89,2017,6/27/17,Grass,19,9,D,0.954436451
Agoseris heterophylla,89,2017,6/27/17,Grass,48,10,D,0.954436451
Calycadenia pauciflora,89,2017,8/20/17,Grass,3,10,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,3,9,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,0,12,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,1,11,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,3,8,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,4,7,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,4,6,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,5,5,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,6,3,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,7,2,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,6,4,D,0.4575
Calycadenia pauciflora,89,2017,8/20/17,Grass,7,1,D,0.4575
Clarkia purpurea,89,2017,6/27/17,Grass,3,1,D,0.342727273
Clarkia purpurea,89,2017,6/27/17,Grass,14,5,D,0.342727273
Clarkia purpurea,89,2017,6/27/17,Grass,9,4,D,0.342727273
Clarkia purpurea,89,2017,6/27/17,Grass,16,2,D,0.342727273
Clarkia purpurea,89,2017,6/27/17,Grass,7,3,D,0.342727273
Hemizonia congesta,89,2017,9/18/17,Grass,3.6,3,D,0.479375
Hemizonia congesta,89,2017,9/18/17,Grass,3.6,4,D,0.479375
Hemizonia congesta,89,2017,9/18/17,Grass,3.6,5,D,0.479375
Hemizonia congesta,89,2017,9/18/17,Grass,3.6,1,D,0.479375
Hemizonia congesta,89,2017,9/18/17,Grass,3.6,2,D,0.479375
Lasthenia californica,89,2017,5/15/17,Grass,1,10,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,6,11,D,0.973557692
Lasthenia californica,89,2017,6/27/17,Grass,26,2,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,12,9,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,54,5,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,9,6,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,15,3,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,10,7,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,13,8,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,30,4,D,0.973557692
Lasthenia californica,89,2017,6/27/17,Grass,56,1,D,0.973557692
Lasthenia californica,89,2017,5/15/17,Grass,6,12,D,0.973557692
Agoseris heterophylla,89,2017,5/15/17,No Grass,14,6,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,No Grass,24,5,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,No Grass,26,4,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,No Grass,17,7,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,No Grass,46,3,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,No Grass,35,2,D,0.954436451
Agoseris heterophylla,89,2017,6/27/17,No Grass,7,8,D,0.954436451
Agoseris heterophylla,89,2017,5/15/17,No Grass,40,1,D,0.954436451
Calycadenia pauciflora,89,2017,8/20/17,No Grass,6,1,D,0.4575
Clarkia purpurea,89,2017,6/27/17,No Grass,9,1,D,0.342727273
Hemizonia congesta,89,2017,9/18/17,No Grass,2.4,5,D,0.479375
Hemizonia congesta,89,2017,9/18/17,No Grass,2.4,4,D,0.479375
Hemizonia congesta,89,2017,9/18/17,No Grass,2.4,3,D,0.479375
Hemizonia congesta,89,2017,9/18/17,No Grass,2.4,2,D,0.479375
Hemizonia congesta,89,2017,9/18/17,No Grass,2.4,1,D,0.479375
Lasthenia californica,89,2017,5/15/17,No Grass,8,4,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,16,5,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,11,6,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,7,3,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,12,1,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,10,2,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,8,7,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,19,8,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,28,9,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,28,10,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,31,11,D,0.973557692
Lasthenia californica,89,2017,5/15/17,No Grass,10,12,D,0.973557692
Agoseris heterophylla,91,2017,5/15/17,Grass,8,3,D,0.954436451
Agoseris heterophylla,91,2017,5/15/17,Grass,11,4,D,0.954436451
Agoseris heterophylla,91,2017,5/15/17,Grass,19,2,D,0.954436451
Agoseris heterophylla,91,2017,5/15/17,Grass,36,1,D,0.954436451
Calycadenia pauciflora,91,2017,8/20/17,Grass,2,5,D,0.4575
Calycadenia pauciflora,91,2017,8/20/17,Grass,1,6,D,0.4575
Calycadenia pauciflora,91,2017,8/20/17,Grass,4,1,D,0.4575
Calycadenia pauciflora,91,2017,8/20/17,Grass,1,8,D,0.4575
Calycadenia pauciflora,91,2017,8/20/17,Grass,1,7,D,0.4575
Calycadenia pauciflora,91,2017,8/20/17,Grass,2,4,D,0.4575
Calycadenia pauciflora,91,2017,8/20/17,Grass,4,2,D,0.4575
Calycadenia pauciflora,91,2017,8/20/17,Grass,4,3,D,0.4575
Clarkia purpurea,91,2017,6/27/17,Grass,0,1,D,0.342727273
Hemizonia congesta,91,2017,9/18/17,Grass,3.6,2,D,0.479375
Hemizonia congesta,91,2017,9/18/17,Grass,3.6,3,D,0.479375
Hemizonia congesta,91,2017,9/18/17,Grass,3.6,1,D,0.479375
Hemizonia congesta,91,2017,9/18/17,Grass,3.6,4,D,0.479375
Hemizonia congesta,91,2017,9/18/17,Grass,3.6,5,D,0.479375
Lasthenia californica,91,2017,6/27/17,Grass,45,1,D,0.973557692
Lasthenia californica,91,2017,6/27/17,Grass,18,2,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,0,3,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,11,4,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,37,5,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,0,8,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,18,9,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,16,6,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,27,7,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,43,10,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,27,11,D,0.973557692
Lasthenia californica,91,2017,5/15/17,Grass,28,12,D,0.973557692
Agoseris heterophylla,91,2017,5/15/17,No Grass,30,1,D,0.954436451
Agoseris heterophylla,91,2017,5/15/17,No Grass,7,5,D,0.954436451
Agoseris heterophylla,91,2017,5/15/17,No Grass,19,2,D,0.954436451
Agoseris heterophylla,91,2017,5/15/17,No Grass,3,4,D,0.954436451
Agoseris heterophylla,91,2017,5/15/17,No Grass,30,3,D,0.954436451
Clarkia purpurea,91,2017,6/27/17,No Grass,4,1,D,0.342727273
Clarkia purpurea,91,2017,6/27/17,No Grass,0,2,D,0.342727273
Clarkia purpurea,91,2017,6/27/17,No Grass,17,5,D,0.342727273
Clarkia purpurea,91,2017,6/27/17,No Grass,8,4,D,0.342727273
Clarkia purpurea,91,2017,6/27/17,No Grass,15,3,D,0.342727273
Clarkia purpurea,91,2017,6/27/17,No Grass,39,6,D,0.342727273
Hemizonia congesta,91,2017,9/18/17,No Grass,2.6,2,D,0.479375
Hemizonia congesta,91,2017,9/18/17,No Grass,2.6,3,D,0.479375
Hemizonia congesta,91,2017,9/18/17,No Grass,2.6,1,D,0.479375
Hemizonia congesta,91,2017,9/18/17,No Grass,2.6,5,D,0.479375
Hemizonia congesta,91,2017,9/18/17,No Grass,2.6,4,D,0.479375
Lasthenia californica,91,2017,6/27/17,No Grass,15,1,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,68,8,D,0.973557692
Lasthenia californica,91,2017,6/27/17,No Grass,53,2,D,0.973557692
Lasthenia californica,91,2017,6/27/17,No Grass,57,3,D,0.973557692
Lasthenia californica,91,2017,6/27/17,No Grass,54,4,D,0.973557692
Lasthenia californica,91,2017,6/27/17,No Grass,106,5,D,0.973557692
Lasthenia californica,91,2017,6/27/17,No Grass,46,6,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,58,7,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,58,10,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,34,11,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,75,12,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,86,13,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,33,14,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,67,15,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,39,16,D,0.973557692
Lasthenia californica,91,2017,5/15/17,No Grass,26,9,D,0.973557692
Agoseris heterophylla,92,2017,5/15/17,Grass,17,1,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,Grass,5,6,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,Grass,4,5,C,0.954436451
Agoseris heterophylla,92,2017,5/15/17,Grass,3,4,C,0.954436451
Agoseris heterophylla,92,2017,5/15/17,Grass,14,3,C,0.954436451
Agoseris heterophylla,92,2017,5/15/17,Grass,35,2,C,0.954436451
Calycadenia pauciflora,92,2017,8/20/17,Grass,1,3,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,Grass,0,4,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,Grass,2,2,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,Grass,5,1,C,0.4575
Clarkia purpurea,92,2017,6/27/17,Grass,15,1,C,0.342727273
Clarkia purpurea,92,2017,6/27/17,Grass,9,2,C,0.342727273
Clarkia purpurea,92,2017,6/27/17,Grass,14,3,C,0.342727273
Clarkia purpurea,92,2017,6/27/17,Grass,6,4,C,0.342727273
Lasthenia californica,92,2017,5/15/17,Grass,37,8,C,0.973557692
Lasthenia californica,92,2017,5/15/17,Grass,70,9,C,0.973557692
Lasthenia californica,92,2017,5/15/17,Grass,20,7,C,0.973557692
Lasthenia californica,92,2017,6/27/17,Grass,17,1,C,0.973557692
Lasthenia californica,92,2017,6/27/17,Grass,42,2,C,0.973557692
Lasthenia californica,92,2017,6/27/17,Grass,16,3,C,0.973557692
Lasthenia californica,92,2017,6/27/17,Grass,12,4,C,0.973557692
Lasthenia californica,92,2017,5/15/17,Grass,19,5,C,0.973557692
Lasthenia californica,92,2017,5/15/17,Grass,42,6,C,0.973557692
Agoseris heterophylla,92,2017,6/27/17,No Grass,20,12,C,0.954436451
Agoseris heterophylla,92,2017,5/15/17,No Grass,77,1,C,0.954436451
Agoseris heterophylla,92,2017,5/15/17,No Grass,38,2,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,No Grass,28,11,C,0.954436451
Agoseris heterophylla,92,2017,5/15/17,No Grass,48,3,C,0.954436451
Agoseris heterophylla,92,2017,5/15/17,No Grass,74,4,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,No Grass,57,10,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,No Grass,24,5,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,No Grass,62,9,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,No Grass,32,8,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,No Grass,55,7,C,0.954436451
Agoseris heterophylla,92,2017,6/27/17,No Grass,36,6,C,0.954436451
Calycadenia pauciflora,92,2017,8/20/17,No Grass,4,2,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,No Grass,4,1,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,No Grass,3,3,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,No Grass,2,5,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,No Grass,2,4,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,No Grass,0,8,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,No Grass,1,6,C,0.4575
Calycadenia pauciflora,92,2017,8/20/17,No Grass,1,7,C,0.4575
Clarkia purpurea,92,2017,6/27/17,No Grass,0,1,C,0.342727273
Clarkia purpurea,92,2017,6/27/17,No Grass,26,2,C,0.342727273
Hemizonia congesta,92,2017,9/18/17,No Grass,2.4,2,C,0.479375
Hemizonia congesta,92,2017,9/18/17,No Grass,2.4,1,C,0.479375
Hemizonia congesta,92,2017,9/18/17,No Grass,2.4,5,C,0.479375
Hemizonia congesta,92,2017,9/18/17,No Grass,2.4,3,C,0.479375
Hemizonia congesta,92,2017,9/18/17,No Grass,2.4,4,C,0.479375
Lasthenia californica,92,2017,6/27/17,No Grass,34,2,C,0.973557692
Lasthenia californica,92,2017,6/27/17,No Grass,38,3,C,0.973557692
Lasthenia californica,92,2017,6/27/17,No Grass,56,1,C,0.973557692
Lasthenia californica,92,2017,6/27/17,No Grass,40,4,C,0.973557692
Lasthenia californica,92,2017,6/27/17,No Grass,17,5,C,0.973557692
Lasthenia californica,92,2017,5/15/17,No Grass,24,8,C,0.973557692
Lasthenia californica,92,2017,5/15/17,No Grass,46,9,C,0.973557692
Lasthenia californica,92,2017,5/15/17,No Grass,15,10,C,0.973557692
Lasthenia californica,92,2017,5/15/17,No Grass,36,6,C,0.973557692
Lasthenia californica,92,2017,5/15/17,No Grass,41,7,C,0.973557692
Agoseris heterophylla,93,2017,6/27/17,Grass,13,11,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,Grass,49,2,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,Grass,27,10,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,Grass,51,8,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,Grass,19,9,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,Grass,42,1,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,Grass,28,7,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,Grass,11,3,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,Grass,26,4,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,Grass,36,5,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,Grass,37,6,D,0.954436451
Clarkia purpurea,93,2017,6/27/17,Grass,4,1,D,0.342727273
Clarkia purpurea,93,2017,6/27/17,Grass,0,2,D,0.342727273
Hemizonia congesta,93,2017,9/18/17,Grass,3.2,5,D,0.479375
Hemizonia congesta,93,2017,9/18/17,Grass,3.2,3,D,0.479375
Hemizonia congesta,93,2017,9/18/17,Grass,3.2,2,D,0.479375
Hemizonia congesta,93,2017,9/18/17,Grass,3.2,4,D,0.479375
Hemizonia congesta,93,2017,9/18/17,Grass,3.2,1,D,0.479375
Lasthenia californica,93,2017,5/15/17,Grass,27,1,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,18,2,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,31,3,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,17,4,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,2,5,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,10,6,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,8,7,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,43,8,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,12,9,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,51,10,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,65,11,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,15,12,D,0.973557692
Lasthenia californica,93,2017,5/15/17,Grass,69,13,D,0.973557692
Agoseris heterophylla,93,2017,5/15/17,No Grass,23,4,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,22,3,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,71,5,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,37,6,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,16,1,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,107,2,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,No Grass,53,13,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,No Grass,81,16,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,43,10,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,No Grass,62,12,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,37,7,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,30,9,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,No Grass,47,11,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,No Grass,27,15,D,0.954436451
Agoseris heterophylla,93,2017,5/15/17,No Grass,26,8,D,0.954436451
Agoseris heterophylla,93,2017,6/27/17,No Grass,69,14,D,0.954436451
Clarkia purpurea,93,2017,6/27/17,No Grass,19,1,D,0.342727273
Hemizonia congesta,93,2017,9/18/17,No Grass,3.2,1,D,0.479375
Hemizonia congesta,93,2017,9/18/17,No Grass,3.2,2,D,0.479375
Hemizonia congesta,93,2017,9/18/17,No Grass,3.2,3,D,0.479375
Hemizonia congesta,93,2017,9/18/17,No Grass,3.2,5,D,0.479375
Hemizonia congesta,93,2017,9/18/17,No Grass,3.2,4,D,0.479375
Lasthenia californica,93,2017,5/15/17,No Grass,2,1,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,8,2,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,1,3,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,18,4,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,12,5,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,29,6,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,32,7,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,51,10,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,31,11,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,51,12,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,60,13,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,79,14,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,34,8,D,0.973557692
Lasthenia californica,93,2017,5/15/17,No Grass,17,9,D,0.973557692
Agoseris heterophylla,95,2017,5/15/17,Grass,57,6,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,Grass,5,7,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,Grass,42,2,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,Grass,17,5,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,Grass,31,3,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,Grass,30,1,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,Grass,41,4,D,0.954436451
Clarkia purpurea,95,2017,6/27/17,Grass,7,1,D,0.342727273
Lasthenia californica,95,2017,6/27/17,Grass,25,1,D,0.973557692
Lasthenia californica,95,2017,6/27/17,Grass,49,2,D,0.973557692
Lasthenia californica,95,2017,6/27/17,Grass,53,3,D,0.973557692
Lasthenia californica,95,2017,6/27/17,Grass,56,4,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,0,5,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,20,6,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,56,7,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,52,8,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,54,9,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,20,10,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,61,11,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,36,12,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,37,13,D,0.973557692
Lasthenia californica,95,2017,5/15/17,Grass,65,14,D,0.973557692
Agoseris heterophylla,95,2017,5/15/17,No Grass,60,1,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,No Grass,45,2,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,No Grass,22,4,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,No Grass,48,3,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,No Grass,5,5,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,No Grass,28,8,D,0.954436451
Agoseris heterophylla,95,2017,6/27/17,No Grass,31,7,D,0.954436451
Agoseris heterophylla,95,2017,5/15/17,No Grass,9,6,D,0.954436451
Calycadenia pauciflora,95,2017,8/20/17,No Grass,3,6,D,0.4575
Calycadenia pauciflora,95,2017,8/20/17,No Grass,4,5,D,0.4575
Calycadenia pauciflora,95,2017,8/20/17,No Grass,6,2,D,0.4575
Calycadenia pauciflora,95,2017,8/20/17,No Grass,6,3,D,0.4575
Calycadenia pauciflora,95,2017,8/20/17,No Grass,8,1,D,0.4575
Calycadenia pauciflora,95,2017,8/20/17,No Grass,6,4,D,0.4575
Clarkia purpurea,95,2017,6/27/17,No Grass,5,1,D,0.342727273
Lasthenia californica,95,2017,6/27/17,No Grass,56,1,D,0.973557692
Lasthenia californica,95,2017,6/27/17,No Grass,21,2,D,0.973557692
Lasthenia californica,95,2017,6/27/17,No Grass,29,3,D,0.973557692
Lasthenia californica,95,2017,6/27/17,No Grass,49,4,D,0.973557692
Lasthenia californica,95,2017,5/15/17,No Grass,45,5,D,0.973557692
Lasthenia californica,95,2017,5/15/17,No Grass,12,6,D,0.973557692
Lasthenia californica,95,2017,5/15/17,No Grass,31,7,D,0.973557692
Lasthenia californica,95,2017,5/15/17,No Grass,31,8,D,0.973557692
Lasthenia californica,95,2017,5/15/17,No Grass,78,9,D,0.973557692
Lasthenia californica,95,2017,5/15/17,No Grass,14,10,D,0.973557692
